problem,pq_type,name,instance,threads,batch,status,returncode,time_s,processed_nodes,ignored_nodes
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.125648547,18172375,76982227
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.189960667,18197201,77042484
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.261412856,18306022,77406377
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.082404736,18183965,77020509
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.163198787,18186577,77018505
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,13.965581707,20117541,83267842
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.411551109,18447034,77856055
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.191066196,18571560,78256057
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.413241749,19885871,82408660
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.203633815,18460583,77867839
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.312905239,19667721,81707646
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.274936302,18512744,78055469
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.206533045,18612095,78366670
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.252505044,18822163,79047840
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.087473743,18279346,77296849
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.259157,18447712,77873882
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.198580455,18380709,77626505
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.352399074,18450806,77867372
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.406892609,19428977,80979787
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.201907717,18590246,78302006
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.130286983,18467588,77913982
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.215743731,18903810,79307827
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.267274986,18466148,77925146
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.27587573,19338699,80675486
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.203172992,18715572,78706481
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.416804069,19003836,79658753
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.203637864,18670920,78581710
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.295346627,18599762,78331603
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.203873264,18314950,77409327
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.286946101,18412025,77736759
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.355049119,18413255,77737585
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,64,ok,0,6.320031741,18847366,79130171
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.713432165,20302546,83841103
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.606964856,19070761,79926227
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.54964191,19317918,80599353
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.58263877,19306942,80527089
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.552456451,19148945,80112997
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.61824435,18916828,79376683
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.639960246,19802500,82264228
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.55203542,19039939,79753773
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.596344544,19669108,81804548
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.551679773,18812825,79125086
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.568989701,18866029,79264322
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.597052043,19717298,81937593
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.630202677,19102633,80006341
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.5937281,18993803,79664161
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.587722265,19466948,81191839
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.523321098,18999037,79678609
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.688655679,19881172,82490482
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.551020279,18928651,79461688
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.632084204,19055338,79848975
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.602624826,19263745,80477106
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.594582363,19888534,82479046
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.560156886,19005125,79673028
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.564061371,19668281,81791283
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.595498338,18986072,79636189
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,256,ok,0,3.620343407,19416870,81035789
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.432531952,19606304,81521452
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.343168045,19168776,80157174
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.260310873,19043344,79743687
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.371399068,19831828,82173406
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.33452892,19160102,80125188
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.395504574,19658841,81642741
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.318092856,19099318,79904514
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.362733033,18976395,79551976
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.312033952,19136113,80020372
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.383535899,19951126,82624717
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.358802317,19683794,81772156
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.303465758,19037859,79778613
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.293608306,18953113,79472440
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.398427181,19170083,80145245
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.393205949,19764086,82008731
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.402543538,19582671,81404422
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.381825192,19678291,81737394
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.406577964,19910025,82453734
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.34046881,19000797,79657814
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.317555286,19097624,79877241
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.380605647,19829342,82199549
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.302601094,19426767,80939007
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.29712662,19073141,79830079
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.303193536,18993025,79627671
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,1024,ok,0,1.298832098,19350412,80708794
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.864829378,18449742,77826979
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.873848555,18454064,77836665
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.886697899,18435741,77777051
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.927118096,18485740,77936911
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.897309123,18409132,77688283
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.866541955,18395624,77655429
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.859878997,19293053,80450009
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.871803686,19148603,80006467
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.851840003,18398330,77672320
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.860743641,19061162,79686829
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.850273637,18971815,79466733
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.832402073,18988352,79485720
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.856839064,18783427,78828376
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.86292963,19352812,80615577
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.845235626,19016277,79568437
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.840923688,18775813,78842290
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.868252822,19831139,82071291
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.867585019,18654254,78415295
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.843838881,18774707,78830937
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.884500149,18446561,77811693
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.850489168,18925700,79259308
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.852046055,19229170,80269664
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.850063376,19198717,80122203
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.864559027,18439458,77778618
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,1,ok,0,0.879329437,18929067,79290648
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.838006787,18376945,77607491
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.853129649,18392046,77656833
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.837282853,18397197,77661356
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.831122318,18427268,77769013
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.823291155,18420080,77747915
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.824011188,18795377,78917011
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.827823384,18687768,78553653
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.798376652,18429945,77771637
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.823645016,18406797,77696567
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.810574543,18433102,77800459
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.818786487,18379400,77625938
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.818302335,18912692,79277914
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.856478323,18412369,77728300
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.81500132,18781606,78853416
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.824316639,18625294,78390151
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.817744632,18375896,77591123
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.821897879,18863066,79123463
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.843210088,18388518,77647366
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.830640718,18466252,77881444
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.805931788,18417156,77743085
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.84001789,18422009,77763270
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.83061192,18391185,77664655
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.817109784,18418120,77752065
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.810889169,18729365,78720427
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,4,ok,0,0.828785664,18898361,79199002
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.766968067,18421444,77766787
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.745071685,18783173,78885896
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.752968038,18633549,78432389
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.75584008,18558843,78191837
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.737627414,18415815,77741852
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.737206214,18462717,77873846
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.740587567,18395364,77656961
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.74613574,18390801,77654366
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.752521866,18412425,77709753
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.753806161,18377027,77615809
Maximum Clique Problem,work_stealing,Simple work stealing,DSJC1000_5,512,16,ok,0,0.767605289,18403571,77705420
