problem,pq_type,name,instance,threads,batch,stickiness,status,returncode,time_s,processed_nodes,ignored_nodes
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,256,ok,0,14.704383911,5417118,118754117
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,256,ok,0,11.137370427,4259095,99312694
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1024,ok,0,16.389421987,5331518,102805303
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1024,ok,0,17.377591742,4474377,91825360
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1024,ok,0,24.795000604,5164061,103158990
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1024,ok,0,14.730094805,5931395,113572981
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1024,ok,0,21.830290945,4817667,89327352
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1,ok,0,7.427265078,5029988,114704322
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1,ok,0,8.434335068,5045023,115081043
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1,ok,0,7.726676646,5222067,117789660
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1,ok,0,8.146235563,5119976,116177468
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1,ok,0,7.822646705,5023591,114699551
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,4,ok,0,7.498967526,5060305,115217600
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,4,ok,0,7.651439988,5165115,116893949
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,4,ok,0,7.63495311,5081426,115675686
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,4,ok,0,7.864228955,5120079,116181417
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,4,ok,0,7.575793239,5126443,115983714
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,16,ok,0,7.755886471,5056040,115184476
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,16,ok,0,7.706807179,5097347,115436920
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,16,ok,0,7.858103237,5013050,114648085
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,16,ok,0,8.288268285,5098377,115778692
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,16,ok,0,7.674580916,4957523,114631763
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,64,ok,0,7.205987646,4254931,102797675
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,64,ok,0,7.578770767,5119269,115878520
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,64,ok,0,7.57653767,5141178,115886965
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,64,ok,0,7.617694639,5217849,116814064
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,64,ok,0,7.12100124,4260737,102944984
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,256,ok,0,7.130323726,4246544,101533653
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,256,ok,0,7.374083284,5141576,115065358
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,256,ok,0,7.398422684,5063719,114373210
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,256,ok,0,7.194858974,4264054,103460778
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,256,ok,0,7.89332189,4940687,112043185
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1024,ok,0,11.564589426,4980613,110109159
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1024,ok,0,7.785594847,5176689,110645102
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1024,ok,0,17.570462592,5925473,111157433
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1024,ok,0,8.240601766,5017677,109377757
max_clique,mq_stick_swap,MultiQueue (stick swap),brock400_4,512,,1024,ok,0,10.066600021,5563500,119419710
